sex,f,a0,a1,a2,a3,a4,a5,a6,p0,p1,p2,p3,p4,p5,q0,q1,agebound,l0,l1,m0,m1,s0,s1
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,24.5,0,0,0.1797,0.1798,-0.1206,-0.1214
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,24.75,0,0,0.1798,0.1799,-0.1214,-0.1221
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,25,0,0,0.1799,0.1799,-0.1221,-0.1228
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,25.25,0,0,0.1799,0.1798,-0.1228,-0.1234
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,25.5,0,0,0.1798,0.1797,-0.1234,-0.124
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,25.75,0,0,0.1797,0.1796,-0.124,-0.1244
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,26,0,0,0.1796,0.1794,-0.1244,-0.1249
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,26.25,0,0,0.1794,0.1792,-0.1249,-0.1253
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,26.5,0,0,0.1792,0.179,-0.1253,-0.1256
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,26.75,0,0,0.179,0.1787,-0.1256,-0.1259
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,27,0,0,0.1787,0.1784,-0.1259,-0.1261
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,27.25,0,0,0.1784,0.1781,-0.1261,-0.1263
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,27.5,0,0,0.1781,0.1777,-0.1263,-0.1265
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,27.75,0,0,0.1777,0.1773,-0.1265,-0.1266
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,28,0,0,0.1773,0.1769,-0.1266,-0.1266
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,28.25,0,0,0.1769,0.1765,-0.1266,-0.1266
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,28.5,0,0,0.1765,0.176,-0.1266,-0.1266
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,28.75,0,0,0.176,0.1755,-0.1266,-0.1265
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,29,0,0,0.1755,0.175,-0.1265,-0.1263
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,29.25,0,0,0.175,0.1745,-0.1263,-0.1262
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,29.5,0,0,0.1745,0.1739,-0.1262,-0.1259
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,29.75,0,0,0.1739,0.1734,-0.1259,-0.1257
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,30,0,0,0.1734,0.1728,-0.1257,-0.1254
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,30.25,0,0,0.1728,0.1721,-0.1254,-0.125
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,30.5,0,0,0.1721,0.1715,-0.125,-0.1247
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,30.75,0,0,0.1715,0.1708,-0.1247,-0.1242
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,31,0,0,0.1708,0.1701,-0.1242,-0.1238
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,31.25,0,0,0.1701,0.1694,-0.1238,-0.1233
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,31.5,0,0,0.1694,0.1686,-0.1233,-0.1227
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,31.75,0,0,0.1686,0.1679,-0.1227,-0.1222
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,32,0,0,0.1679,0.1671,-0.1222,-0.1215
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,32.25,0,0,0.1671,0.1663,-0.1215,-0.1209
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,32.5,0,0,0.1663,0.1655,-0.1209,-0.1202
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,32.75,0,0,0.1655,0.1646,-0.1202,-0.1195
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,33,0,0,0.1646,0.1637,-0.1195,-0.1187
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,33.25,0,0,0.1637,0.1628,-0.1187,-0.1179
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,33.5,0,0,0.1628,0.1619,-0.1179,-0.1171
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,33.75,0,0,0.1619,0.161,-0.1171,-0.1162
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,34,0,0,0.161,0.16,-0.1162,-0.1153
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,34.25,0,0,0.16,0.159,-0.1153,-0.1144
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,34.5,0,0,0.159,0.158,-0.1144,-0.1135
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,34.75,0,0,0.158,0.1569,-0.1135,-0.1125
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,35,0,0,0.1569,0.1558,-0.1125,-0.1115
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,35.25,0,0,0.1558,0.1547,-0.1115,-0.1104
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,35.5,0,0,0.1547,0.1536,-0.1104,-0.1093
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,35.75,0,0,0.1536,0.1524,-0.1093,-0.1082
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,36,0,0,0.1524,0.1512,-0.1082,-0.1071
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,36.25,0,0,0.1512,0.15,-0.1071,-0.1059
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,36.5,0,0,0.15,0.1487,-0.1059,-0.1047
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,36.75,0,0,0.1487,0.1474,-0.1047,-0.1035
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,37,0,0,0.1474,0.1461,-0.1035,-0.1022
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,37.25,0,0,0.1461,0.1448,-0.1022,-0.101
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,37.5,0,0,0.1448,0.1434,-0.101,-0.0997
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,37.75,0,0,0.1434,0.142,-0.0997,-0.0983
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,38,0,0,0.142,0.1405,-0.0983,-0.097
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,38.25,0,0,0.1405,0.139,-0.097,-0.0956
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,38.5,0,0,0.139,0.1375,-0.0956,-0.0942
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,38.75,0,0,0.1375,0.136,-0.0942,-0.0928
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,39,0,0,0.136,0.1344,-0.0928,-0.0913
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,39.25,0,0,0.1344,0.1328,-0.0913,-0.0898
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,39.5,0,0,0.1328,0.1312,-0.0898,-0.0884
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,39.75,0,0,0.1312,0.1295,-0.0884,-0.0868
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,40,0,0,0.1295,0.1278,-0.0868,-0.0853
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,40.25,0,0,0.1278,0.1261,-0.0853,-0.0837
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,40.5,0,0,0.1261,0.1243,-0.0837,-0.0821
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,40.75,0,0,0.1243,0.1225,-0.0821,-0.0805
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,41,0,0,0.1225,0.1206,-0.0805,-0.0789
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,41.25,0,0,0.1206,0.1188,-0.0789,-0.0773
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,41.5,0,0,0.1188,0.1169,-0.0773,-0.0756
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,41.75,0,0,0.1169,0.1149,-0.0756,-0.074
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,42,0,0,0.1149,0.113,-0.074,-0.0723
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,42.25,0,0,0.113,0.111,-0.0723,-0.0705
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,42.5,0,0,0.111,0.1089,-0.0705,-0.0688
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,42.75,0,0,0.1089,0.1068,-0.0688,-0.0671
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,43,0,0,0.1068,0.1047,-0.0671,-0.0653
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,43.25,0,0,0.1047,0.1026,-0.0653,-0.0635
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,43.5,0,0,0.1026,0.1004,-0.0635,-0.0618
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,43.75,0,0,0.1004,0.0982,-0.0618,-0.0599
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,44,0,0,0.0982,0.096,-0.0599,-0.0581
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,44.25,0,0,0.096,0.0937,-0.0581,-0.0563
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,44.5,0,0,0.0937,0.0914,-0.0563,-0.0544
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,44.75,0,0,0.0914,0.0891,-0.0544,-0.0526
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,45,0,0,0.0891,0.0867,-0.0526,-0.0507
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,45.25,0,0,0.0867,0.0843,-0.0507,-0.0488
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,45.5,0,0,0.0843,0.0819,-0.0488,-0.0469
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,45.75,0,0,0.0819,0.0794,-0.0469,-0.045
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,46,0,0,0.0794,0.0769,-0.045,-0.0431
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,46.25,0,0,0.0769,0.0743,-0.0431,-0.0412
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,46.5,0,0,0.0743,0.0718,-0.0412,-0.0392
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,46.75,0,0,0.0718,0.0692,-0.0392,-0.0373
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,47,0,0,0.0692,0.0665,-0.0373,-0.0353
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,47.25,0,0,0.0665,0.0639,-0.0353,-0.0333
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,47.5,0,0,0.0639,0.0612,-0.0333,-0.0314
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,47.75,0,0,0.0612,0.0584,-0.0314,-0.0294
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,48,0,0,0.0584,0.0557,-0.0294,-0.0274
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,48.25,0,0,0.0557,0.0529,-0.0274,-0.0254
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,48.5,0,0,0.0529,0.0501,-0.0254,-0.0233
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,48.75,0,0,0.0501,0.0472,-0.0233,-0.0213
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,49,0,0,0.0472,0.0443,-0.0213,-0.0193
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,49.25,0,0,0.0443,0.0414,-0.0193,-0.0172
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,49.5,0,0,0.0414,0.0385,-0.0172,-0.0152
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,49.75,0,0,0.0385,0.0356,-0.0152,-0.0131
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,50,0,0,0.0356,0.0326,-0.0131,-0.0111
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,50.25,0,0,0.0326,0.0296,-0.0111,-0.009
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,50.5,0,0,0.0296,0.0265,-0.009,-0.0069
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,50.75,0,0,0.0265,0.0235,-0.0069,-0.0049
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,51,0,0,0.0235,0.0204,-0.0049,-0.0028
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,51.25,0,0,0.0204,0.0173,-0.0028,-0.0007
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,51.5,0,0,0.0173,0.0141,-0.0007,0.0014
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,51.75,0,0,0.0141,0.011,0.0014,0.0035
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,52,0,0,0.011,0.0078,0.0035,0.0056
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,52.25,0,0,0.0078,0.0046,0.0056,0.0077
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,52.5,0,0,0.0046,0.0014,0.0077,0.0098
2,FEF2575,-5.1682,1.4066,-0.2618,-0.1244,-0.0799,-0.0398,-0.0531,-2.2968,0.2847,0.1869,-0.0114,-0.0473,0.0057,1.2172,-0.1781,52.75,0,0,0.0014,-0.0019,0.0098,0.0119
